family,d_nom,d_eff,rep,r2_law,top1_regret,n_terms,traj,depth_sel
additive_linear,9,9,6,0.4094208924419181,0.0119117420600955,10.0,t2,
additive_linear,9,9,7,0.4509842796949623,1.3216585477652458,10.0,t2,
additive_linear,9,9,8,0.5133093513311715,0.4684402969624249,10.0,t2,
additive_linear,9,9,9,0.4548493906242493,0.3747450055951526,10.0,t2,
additive_linear,9,9,10,0.5197591522957745,0.0,10.0,t2,
additive_linear,9,9,11,0.3737076872313657,0.3724993268521439,10.0,t2,
additive_linear,9,9,12,0.4738729777811371,0.4207298296874889,10.0,t2,
additive_linear,9,9,13,0.5889502898599703,0.8646895049396378,10.0,t2,
additive_linear,9,9,14,0.6138272081498783,0.4888273449121147,10.0,t2,
additive_linear,9,9,15,0.5670521346514388,0.1704040775947021,10.0,t2,
additive_linear,9,9,16,0.4023017739848251,0.4776448364384432,10.0,t2,
additive_linear,9,9,17,0.524697024916291,6.774209552200414,10.0,t2,
additive_linear,9,9,18,0.461599733109597,0.3155230238379639,10.0,t2,
additive_linear,9,9,19,0.6089751212582715,1.1686799906782557,10.0,t2,
additive_linear,20,3,0,0.8575642010307305,0.1026175909548067,10.0,t2,
additive_linear,20,3,1,0.9237373151029185,0.1258347288615683,10.0,t2,
additive_linear,20,3,2,0.847226860749336,1.2412865728105928,10.0,t2,
additive_linear,20,3,3,0.9147970769293298,0.0,10.0,t2,
additive_linear,20,3,4,0.8809244248689494,0.4109798690232988,10.0,t2,
additive_linear,20,3,5,0.8789058637487539,0.0,10.0,t2,
additive_linear,20,3,6,0.8218102228697859,0.2072935411578249,10.0,t2,
additive_linear,20,3,7,0.9628825316858995,0.0,10.0,t2,
additive_linear,20,3,8,0.928940749740538,0.0,10.0,t2,
additive_linear,20,3,9,0.9077411393838336,0.0,10.0,t2,
additive_linear,20,3,10,0.8317928473509879,0.0,10.0,t2,
additive_linear,20,3,11,0.7969124231843608,0.8032611381612025,10.0,t2,
additive_linear,20,3,12,0.8550409342085038,0.0,10.0,t2,
additive_linear,20,3,13,0.927449721256545,0.6789862580758784,10.0,t2,
additive_linear,20,3,14,0.9294852577157132,0.0,10.0,t2,
additive_linear,20,3,15,0.8276511707899723,1.0,10.0,t2,
additive_linear,20,3,16,0.7919743260599035,1.075187197149532,10.0,t2,
additive_linear,20,3,17,0.8612917803510605,0.0,10.0,t2,
additive_linear,20,3,18,0.8887677482437721,0.3289031638376759,10.0,t2,
additive_linear,20,3,19,0.8200282533324526,0.0,10.0,t2,
additive_linear,20,5,0,0.7651038785812193,0.0786457090989844,10.0,t2,
additive_linear,20,5,1,0.5908674330738222,0.6336616413274988,10.0,t2,
additive_linear,20,5,2,0.7921055332289703,1.327996020394539,10.0,t2,
additive_linear,20,5,3,0.7600932755896131,0.1726547455368529,10.0,t2,
additive_linear,20,5,4,0.8246244456842049,0.0,10.0,t2,
additive_linear,20,5,5,0.8035727010110532,0.1413680301256302,10.0,t2,
additive_linear,20,5,6,0.7327889974724673,0.931775244134032,10.0,t2,
additive_linear,20,5,7,0.8223181506830295,0.7776435648360279,10.0,t2,
additive_linear,20,5,8,0.7488745207112678,0.0,10.0,t2,
additive_linear,20,5,9,0.7869612024210104,0.2686069063025381,10.0,t2,
additive_linear,20,5,10,0.7361297369796018,0.0519335139835288,10.0,t2,
additive_linear,20,5,11,0.8526668973478858,0.1366943355729094,10.0,t2,
additive_linear,20,5,12,0.7159313018729325,0.1428008435381653,10.0,t2,
additive_linear,20,5,13,0.7167191556977603,0.0317404137881921,10.0,t2,
additive_linear,20,5,14,0.6881295258316918,0.0,10.0,t2,
additive_linear,20,5,15,0.8224335323036029,0.0,10.0,t2,
additive_linear,20,5,16,0.6713671200861566,0.0426765022217632,10.0,t2,
additive_linear,20,5,17,0.7048913642083077,0.5257711540831056,10.0,t2,
additive_linear,20,5,18,0.6650614579475435,0.3548408732935769,10.0,t2,
additive_linear,20,5,19,0.5264339800353617,0.1265845485819048,10.0,t2,
additive_linear,20,9,0,0.467818200564617,0.975496408032041,10.0,t2,
additive_linear,20,9,1,0.6124995524032282,1.7971523719263358,10.0,t2,
additive_linear,20,9,2,0.5395101066333242,0.3501603028732452,10.0,t2,
additive_linear,20,9,3,0.3074067682976799,0.1317944068198895,10.0,t2,
additive_linear,20,9,4,0.659848580628605,0.7529109478248881,10.0,t2,
additive_linear,20,9,5,0.5956774810759935,23.38710132922572,10.0,t2,
additive_linear,20,9,6,0.5180688366557936,0.1633415662871675,10.0,t2,
additive_linear,20,9,7,0.5056451599061982,0.2327746167854308,10.0,t2,
additive_linear,20,9,8,0.4582151219034126,0.5000068226670128,10.0,t2,
additive_linear,20,9,9,0.5212716209440904,1.1696247712198358,10.0,t2,
additive_linear,20,9,10,0.483063070981321,0.8896052837592464,10.0,t2,
additive_linear,20,9,11,0.4841001081437859,0.2016309236981124,10.0,t2,
additive_linear,20,9,12,0.682766429370578,0.3522703543595513,10.0,t2,
additive_linear,20,9,13,0.6032014979373814,0.9592670527512652,10.0,t2,
additive_linear,20,9,14,0.5923326573007297,0.0495057194688084,10.0,t2,
additive_linear,20,9,15,0.5565505398791315,0.0,10.0,t2,
additive_linear,20,9,16,0.5006064723029013,0.0767059205177369,10.0,t2,
additive_linear,20,9,17,0.576053080912282,0.3181459787094896,10.0,t2,
additive_linear,20,9,18,0.5488850467936278,0.2885103584499478,10.0,t2,
additive_linear,20,9,19,0.5542514945353434,0.6005549284352035,10.0,t2,
additive_linear,67,3,0,0.7908244935464674,0.7512787360297107,10.0,t2,
additive_linear,67,3,1,0.9140839362264268,0.0604244887281704,10.0,t2,
additive_linear,67,3,2,0.7886952527227755,0.0265356291309324,7.0,t2,
additive_linear,67,3,3,0.819998991607422,0.0,10.0,t2,
additive_linear,67,3,4,0.8464008579739918,0.0,10.0,t2,
additive_linear,67,3,5,0.8151315685364601,0.8113584365929186,10.0,t2,
additive_linear,67,3,6,0.8453596166613083,0.0,10.0,t2,
additive_linear,67,3,7,0.9220433447815268,0.0,10.0,t2,
additive_linear,67,3,8,0.8095671409295372,0.0,10.0,t2,
additive_linear,67,3,9,0.8314585357285362,0.0332543726100673,10.0,t2,
additive_linear,67,3,10,0.8659820602280526,0.0,10.0,t2,
additive_linear,67,3,11,0.9437202996644946,0.113018372774866,8.0,t2,
additive_linear,67,3,12,0.8047414577384202,0.0,10.0,t2,
additive_linear,67,3,13,0.9761019126372872,0.0,10.0,t2,
additive_linear,67,3,14,0.8511305497782062,1.4911154760421828,10.0,t2,
additive_linear,67,3,15,0.8254411173570608,1.3817919179278288,10.0,t2,
additive_linear,67,3,16,0.8533563130452928,1.1740472659037515,10.0,t2,
additive_linear,67,3,17,0.8156886088962395,0.3168846763041311,10.0,t2,
additive_linear,67,3,18,0.9709947220192252,0.0,10.0,t2,
additive_linear,67,3,19,0.9233415983522208,0.0,10.0,t2,
additive_linear,67,5,0,0.5951919918237984,0.2749512144827503,10.0,t2,
additive_linear,67,5,1,0.8417088643639663,0.0311226212564698,10.0,t2,
additive_linear,67,5,2,0.6583356058222578,0.4948158056699258,10.0,t2,
additive_linear,67,5,3,0.721307748073549,0.0,10.0,t2,
additive_linear,67,5,4,0.8026665727426502,0.5550904218621622,10.0,t2,
additive_linear,67,5,5,0.804747069298087,0.2065682094417158,10.0,t2,
additive_linear,67,5,6,0.7106356835586163,0.5517247308065694,10.0,t2,
additive_linear,67,5,7,0.641578553662405,0.4385638500226987,10.0,t2,
additive_linear,67,5,8,0.7223110219171084,0.3193979150987052,10.0,t2,
additive_linear,67,5,9,0.5529861321820657,1.8222412163192137,10.0,t2,
additive_linear,67,5,10,0.7417490624892659,1.9833610530738903,10.0,t2,
additive_linear,67,5,11,0.5560147757006719,0.2366303860492437,10.0,t2,
additive_linear,67,5,12,0.9179087823327268,0.0284845044178784,10.0,t2,
additive_linear,67,5,13,0.7997530359531724,0.0099617278424598,10.0,t2,
additive_linear,67,5,14,0.6598549639945599,0.7045238843830219,10.0,t2,
additive_linear,67,5,15,0.8089798256560705,0.1686091521844091,10.0,t2,
additive_linear,67,5,16,0.6772448359088162,0.0180038910174954,10.0,t2,
additive_linear,67,5,17,0.8302441849208124,0.0126732205944955,10.0,t2,
additive_linear,67,5,18,0.7086482788560434,0.2502715803804367,10.0,t2,
additive_linear,67,5,19,0.8085100018887477,0.9563162886684616,10.0,t2,
additive_linear,67,9,0,0.541365921262243,4.434224433589964,10.0,t2,
additive_linear,67,9,1,0.5759425729249479,0.1288706390498892,10.0,t2,
additive_linear,67,9,2,0.4657964864927182,0.3325366195424456,10.0,t2,
additive_linear,67,9,3,0.4276831934361911,0.7423285263476898,10.0,t2,
additive_linear,67,9,4,0.4624579203075109,0.6677034424743374,10.0,t2,
additive_linear,67,9,5,0.461808556923567,0.6115068941178975,10.0,t2,
additive_linear,67,9,6,0.4214648416252431,0.3913124444709199,10.0,t2,
additive_linear,67,9,7,0.5361065927040887,0.300904805834775,10.0,t2,
additive_linear,67,9,8,0.4367353458497417,0.7539423454500735,10.0,t2,
additive_linear,67,9,9,0.5259992072941244,0.5943148489135835,10.0,t2,
additive_linear,67,9,10,0.5585087504374053,0.3988836070982691,10.0,t2,
additive_linear,67,9,11,0.5663853903442903,0.6588478414016231,10.0,t2,
additive_linear,67,9,12,0.4372995491485152,0.2472195926773693,10.0,t2,
additive_linear,67,9,13,0.6676808212565724,0.0801103796126171,10.0,t2,
additive_linear,67,9,14,0.5382006722588746,0.9130620078701632,10.0,t2,
additive_linear,67,9,15,0.4107689838190014,0.5840589182792449,10.0,t2,
additive_linear,67,9,16,0.6089195233246816,0.2449348803474248,10.0,t2,
additive_linear,67,9,17,0.4017572053679642,0.0,10.0,t2,
additive_linear,67,9,18,0.5830723053916846,0.196678359208051,10.0,t2,
additive_linear,67,9,19,0.616747235188563,0.1726089633082082,10.0,t2,
random_gp,9,3,0,0.3081422947416632,0.4794240680448953,7.0,t2,
random_gp,9,3,1,0.2047295146999389,0.7812890349719654,10.0,t2,
random_gp,9,3,2,0.1601833323701478,0.3395915336572601,7.0,t2,
random_gp,9,3,3,0.2856397415126983,0.6064450341246757,8.0,t2,
random_gp,9,3,4,0.1401488911999414,1.1440606385211984,5.0,t2,
random_gp,9,3,5,0.4632536848446716,0.6209215750604936,10.0,t2,
random_gp,9,3,6,0.0758362441273463,0.1457858712655031,5.0,t2,
random_gp,9,3,7,0.0892549775219488,0.0402577807589404,10.0,t2,
random_gp,9,3,8,0.3367715141761956,0.4664015990596044,10.0,t2,
random_gp,9,3,9,0.1242639229857719,0.9102071797387468,10.0,t2,
random_gp,9,3,10,0.3421553677168555,0.7854006022077438,7.0,t2,
random_gp,9,3,11,0.152638151652788,1.334523405573961,8.0,t2,
random_gp,9,3,12,0.4486750367949039,1.501912659355633,10.0,t2,
random_gp,9,3,13,0.1270909054903496,0.8766683630984641,8.0,t2,
random_gp,9,3,14,0.2521821866021223,0.5797944030609624,10.0,t2,
random_gp,9,3,15,0.2130807287280255,0.7936167680375785,10.0,t2,
random_gp,9,3,16,0.317956362603521,1.150831301868778,10.0,t2,
random_gp,9,3,17,0.2706771207651341,0.6475728019216325,10.0,t2,
random_gp,9,3,18,0.162161273078255,0.6514018773261789,7.0,t2,
random_gp,9,3,19,0.4615872759237064,0.4507292767209117,8.0,t2,
random_gp,9,5,0,0.1017896796347902,1.401603326811163,7.0,t2,
random_gp,9,5,1,0.0780430911395054,1.414729747393459,10.0,t2,
random_gp,9,5,2,0.0451180001068206,1.551465829927958,10.0,t2,
random_gp,9,5,3,0.1594263647641594,1.4425608402393264,7.0,t2,
random_gp,9,5,4,0.1696798971334793,0.2915863770722441,6.0,t2,
random_gp,9,5,5,0.2466373677884858,1.329253879286843,10.0,t2,
random_gp,9,5,6,0.0,0.9464808447851512,3.0,t2,
random_gp,9,5,7,0.1619005547954455,1.0710444252038696,7.0,t2,
random_gp,9,5,8,0.0041131550770837,0.8181049192698907,3.0,t2,
random_gp,9,5,9,0.1984770359258754,1.214687684071427,6.0,t2,
random_gp,9,5,10,0.0051723472197882,1.2722134660241673,4.0,t2,
random_gp,9,5,11,0.1003211685508757,1.0502989733944037,6.0,t2,
random_gp,9,5,12,0.0301608800512288,1.5275022786716943,5.0,t2,
random_gp,9,5,13,0.0,1.0559356306568095,4.0,t2,
random_gp,9,5,14,0.0307288386050453,1.049906360644845,5.0,t2,
random_gp,9,5,15,0.0,0.9648932162116202,4.0,t2,
random_gp,9,5,16,0.0,0.775853907435817,4.0,t2,
random_gp,9,5,17,0.039536457889965,0.7215666426250833,5.0,t2,
random_gp,9,5,18,0.1336497549312961,0.3716378003908719,5.0,t2,
random_gp,9,5,19,0.0082133152153834,1.5201036185618162,8.0,t2,
random_gp,9,9,0,0.0,0.8041731426269169,3.0,t2,
random_gp,9,9,1,0.0,1.2665939515025202,3.0,t2,
random_gp,9,9,2,0.0,0.9068483668313484,3.0,t2,
random_gp,9,9,3,0.0,1.233554922176198,6.0,t2,
random_gp,9,9,4,0.0,0.9314025103127902,3.0,t2,
random_gp,9,9,5,0.0,1.0703339611866851,3.0,t2,
random_gp,9,9,6,0.0,1.056316458725873,3.0,t2,
random_gp,9,9,7,0.0,0.934046652697987,3.0,t2,
random_gp,9,9,8,0.0028580898002963,1.2262120848082267,3.0,t2,
random_gp,9,9,9,0.0,0.4672884434869311,3.0,t2,
random_gp,9,9,10,0.0331015818194423,0.8953943046639657,5.0,t2,
random_gp,9,9,11,0.0,1.4465756414732205,3.0,t2,
random_gp,9,9,12,0.0,0.6482542956891467,4.0,t2,
random_gp,9,9,13,0.0,1.1971325762706917,3.0,t2,
random_gp,9,9,14,0.0,0.8453741583591377,3.0,t2,
random_gp,9,9,15,0.0,1.304538055247985,3.0,t2,
random_gp,9,9,16,0.0001923255052088,0.7051610502335894,4.0,t2,
random_gp,9,9,17,0.0,1.2616812476531194,3.0,t2,
random_gp,9,9,18,0.0,1.4553368199987662,3.0,t2,
random_gp,9,9,19,0.0,0.5786011948493835,3.0,t2,
random_gp,20,3,0,0.4979184542651981,1.1099534596252807,10.0,t2,
random_gp,20,3,1,0.2919019980052657,0.3889336185958928,10.0,t2,
random_gp,20,3,2,0.2273627963665961,0.77685891690143,10.0,t2,
random_gp,20,3,3,0.6610244181620002,0.4943121028139784,10.0,t2,
random_gp,20,3,4,0.0439917879054201,1.1986011804390972,10.0,t2,
random_gp,20,3,5,0.1820812316347851,0.7261926504872046,6.0,t2,
random_gp,20,3,6,0.5100902873882176,0.1458670655797978,10.0,t2,
random_gp,20,3,7,0.2277954566884814,2.015751046234457,8.0,t2,
random_gp,20,3,8,0.1916862760062486,1.099706383475165,10.0,t2,
random_gp,20,3,9,0.2897978473227949,1.6874392115424743,10.0,t2,
random_gp,20,3,10,0.2777427268466262,0.3576386392915519,7.0,t2,
random_gp,20,3,11,0.7104544336581993,0.4320050406017552,10.0,t2,
random_gp,20,3,12,0.3079390163301203,0.4321588859143335,10.0,t2,
random_gp,20,3,13,0.1518134745511128,0.206501312065222,10.0,t2,
random_gp,20,3,14,0.2412682751169841,0.8942566379191946,7.0,t2,
random_gp,20,3,15,0.557116413110198,0.8914537447578769,10.0,t2,
random_gp,20,3,16,0.0,1.6589710387137235,6.0,t2,
random_gp,20,3,17,0.22718188078316,0.6787120430382212,10.0,t2,
random_gp,20,3,18,0.1422135384021723,0.6097594419326529,7.0,t2,
random_gp,20,3,19,0.0,0.3684287541958643,4.0,t2,
random_gp,20,5,0,0.1058904402214633,0.874078913278435,5.0,t2,
random_gp,20,5,1,0.0336697927378476,1.5178198954284072,5.0,t2,
random_gp,20,5,2,0.032083045609928,0.7255728125312817,8.0,t2,
random_gp,20,5,3,0.0,1.0851940110797764,3.0,t2,
random_gp,20,5,4,0.1299579243864342,0.7903086640328209,7.0,t2,
random_gp,20,5,5,0.0145098443783153,0.418939907506385,5.0,t2,
random_gp,20,5,6,0.0,0.720206080041422,4.0,t2,
random_gp,20,5,7,0.0251388102958965,0.6418572939564073,5.0,t2,
random_gp,20,5,8,0.0345991012305719,0.4957935769342975,8.0,t2,
random_gp,20,5,9,0.0128567119130962,0.8162716741890422,6.0,t2,
random_gp,20,5,10,0.0086072037312097,0.753884750810482,8.0,t2,
random_gp,20,5,11,0.1042660052821689,1.347528291713361,10.0,t2,
random_gp,20,5,12,0.0097579115558105,0.4628265527006344,5.0,t2,
random_gp,20,5,13,0.0819279699704687,0.7777063746625834,10.0,t2,
random_gp,20,5,14,0.2921456952400023,1.0339663124020042,10.0,t2,
random_gp,20,5,15,0.0,1.4243117938647072,5.0,t2,
random_gp,20,5,16,0.0,1.1360258936133538,7.0,t2,
random_gp,20,5,17,0.3910914432236896,0.5269762609997445,10.0,t2,
random_gp,20,5,18,0.0409567710553149,1.0153790305089732,5.0,t2,
random_gp,20,5,19,0.0,0.7856850268645924,3.0,t2,
random_gp,20,9,0,0.0,1.287606680183926,3.0,t2,
random_gp,20,9,1,0.0,1.078410208702708,3.0,t2,
random_gp,20,9,2,0.0,1.2830612717012386,3.0,t2,
random_gp,20,9,3,0.0,0.550545244688021,5.0,t2,
random_gp,20,9,4,0.0,1.292503225318572,4.0,t2,
random_gp,20,9,5,0.0,0.6930330912466915,3.0,t2,
random_gp,20,9,6,0.0,1.5306885317764136,3.0,t2,
random_gp,20,9,7,0.0,1.1445841275836823,3.0,t2,
random_gp,20,9,8,0.0,0.687136024382538,3.0,t2,
random_gp,20,9,9,0.0,1.0298995616581446,3.0,t2,
random_gp,20,9,10,0.0,0.8202149699048674,3.0,t2,
random_gp,20,9,11,0.0,0.7855924875450522,3.0,t2,
random_gp,20,9,12,0.0,0.8712700801666481,3.0,t2,
random_gp,20,9,13,0.0,0.8578408328353913,3.0,t2,
random_gp,20,9,14,0.0,1.0186662495970291,3.0,t2,
random_gp,20,9,15,0.0,1.2467395857530292,3.0,t2,
random_gp,20,9,16,0.0,1.368473613253265,3.0,t2,
random_gp,20,9,17,0.0,0.7052872425314092,3.0,t2,
random_gp,20,9,18,0.0147170704406077,0.8554929430399679,5.0,t2,
random_gp,20,9,19,0.0,0.8392865092330594,5.0,t2,
random_gp,67,3,0,0.5633608829586481,1.26877411484037,10.0,t2,
random_gp,67,3,1,0.3686879288752807,0.5022829287499109,5.0,t2,
random_gp,67,3,2,0.1941492406248048,0.3799904587870418,10.0,t2,
random_gp,67,3,3,0.6170892704713952,0.5599367063423226,7.0,t2,
random_gp,67,3,4,0.2076924594473995,0.7216380830719962,10.0,t2,
random_gp,67,3,5,0.2392894709440066,0.9785242107778802,10.0,t2,
random_gp,67,3,6,0.1745038587050255,1.1406990966117148,5.0,t2,
random_gp,67,3,7,0.23350805454826,0.6956356731130109,5.0,t2,
random_gp,67,3,8,0.1855598097113043,0.3278210827119369,10.0,t2,
random_gp,67,3,9,0.3175257654338309,1.144761531851172,10.0,t2,
random_gp,67,3,10,0.0,1.2578673003717784,4.0,t2,
random_gp,67,3,11,0.3700140409335202,1.3916745672104622,7.0,t2,
random_gp,67,3,12,0.1975939057749709,1.0010482034317536,5.0,t2,
random_gp,67,3,13,0.3537464185044572,0.4927350333049363,10.0,t2,
random_gp,67,3,14,0.1804054279370628,0.9365428835748238,5.0,t2,
random_gp,67,3,15,0.1207228867083111,0.9838228893204805,5.0,t2,
random_gp,67,3,16,0.2055168070704129,1.0600012682531483,7.0,t2,
random_gp,67,3,17,0.0825244380292755,0.6724199104191533,7.0,t2,
random_gp,67,3,18,0.0160679638452659,1.0308479497706746,7.0,t2,
random_gp,67,3,19,0.4259783316188236,0.0559125299260403,10.0,t2,
random_gp,67,5,0,0.0,1.2732443127186923,5.0,t2,
random_gp,67,5,1,0.0634605601316682,0.5942121327854563,8.0,t2,
random_gp,67,5,2,0.0,0.6719075762052722,3.0,t2,
random_gp,67,5,3,0.0455586318088834,0.9320864862760516,6.0,t2,
random_gp,67,5,4,0.0512945072777379,0.7176504434834801,10.0,t2,
random_gp,67,5,5,0.0,1.0092580842591072,10.0,t2,
random_gp,67,5,6,0.0,1.0954196790947175,3.0,t2,
random_gp,67,5,7,0.0,0.948885799681468,3.0,t2,
random_gp,67,5,8,0.1777412970452673,0.5921553189648402,5.0,t2,
random_gp,67,5,9,0.0,1.1926979196319178,5.0,t2,
random_gp,67,5,10,0.0,0.7826332575707081,3.0,t2,
random_gp,67,5,11,0.1419085707312835,1.1356994993935894,10.0,t2,
random_gp,67,5,12,0.0288407340699322,0.3992569380030759,6.0,t2,
random_gp,67,5,13,0.0098203647310288,0.555848745049525,7.0,t2,
random_gp,67,5,14,0.0512341261243648,0.9462718520241789,7.0,t2,
random_gp,67,5,15,0.0,0.8949398148819477,3.0,t2,
random_gp,67,5,16,0.124697331209323,0.9912970770578045,10.0,t2,
random_gp,67,5,17,0.0953451257419258,0.9045147791133944,10.0,t2,
random_gp,67,5,18,0.0485311162245917,1.070928128416639,5.0,t2,
random_gp,67,5,19,0.1847242778941769,0.6225889490565976,5.0,t2,
random_gp,67,9,0,0.0,0.724754286737048,4.0,t2,
random_gp,67,9,1,0.0,0.536351855263611,4.0,t2,
random_gp,67,9,2,0.0331547973908608,0.7296590939479961,6.0,t2,
random_gp,67,9,3,0.0,1.1129313170742812,3.0,t2,
random_gp,67,9,4,0.0,1.1356738882171968,3.0,t2,
random_gp,67,9,5,0.0,1.2421033873058909,3.0,t2,
random_gp,67,9,6,0.0,0.8573712010967166,3.0,t2,
random_gp,67,9,7,0.0,0.9931297002144588,3.0,t2,
random_gp,67,9,8,0.0,1.1810656921296407,6.0,t2,
random_gp,67,9,9,0.0,0.8263783320578907,3.0,t2,
random_gp,67,9,10,0.0,1.1893460969866436,3.0,t2,
random_gp,67,9,11,0.0,0.9692735120632924,3.0,t2,
random_gp,67,9,12,0.0912246121426599,1.196931201554773,7.0,t2,
random_gp,67,9,13,0.0,0.810530833068824,7.0,t2,
random_gp,67,9,14,0.0,0.8085138101565077,6.0,t2,
random_gp,67,9,15,0.0,1.0168373892269746,3.0,t2,
random_gp,67,9,16,0.0,1.3445913799630935,5.0,t2,
random_gp,67,9,17,0.0,1.0055411921710966,5.0,t2,
random_gp,67,9,18,0.0,1.1722357772335463,3.0,t2,
random_gp,67,9,19,0.0,1.2849254356354012,3.0,t2,
michaelis_menten,9,3,0,0.9809740023757906,0.0,4.0,t3,2.0
michaelis_menten,9,3,1,0.9768767717523432,0.0,4.0,t3,2.0
michaelis_menten,9,3,2,0.984183852153586,0.0,4.0,t3,1.0
michaelis_menten,9,3,3,0.9765308142585398,0.0,4.0,t3,1.0
michaelis_menten,9,3,4,0.97920510238375,0.0,4.0,t3,1.0
michaelis_menten,9,3,5,0.9843192155841628,0.0,4.0,t3,2.0
michaelis_menten,9,3,6,0.9790945157212664,0.0,4.0,t3,1.0
michaelis_menten,9,3,7,0.9621871182357564,0.0104000978395657,4.0,t3,1.0
michaelis_menten,9,3,8,0.9738856269792138,0.0909201776934008,4.0,t3,1.0
michaelis_menten,9,3,9,0.9869670606746588,0.0,4.0,t3,1.0
michaelis_menten,9,3,10,0.9779473280297124,0.0,4.0,t3,1.0
michaelis_menten,9,3,11,0.973141475479512,0.0,4.0,t3,1.0
michaelis_menten,9,3,12,0.9847861997301708,0.0,4.0,t3,2.0
michaelis_menten,9,3,13,0.9815373825382924,0.0,4.0,t3,1.0
michaelis_menten,9,3,14,0.9842147823489004,0.0,4.0,t3,2.0
michaelis_menten,9,3,15,0.9771168506601418,0.0050883563970042,4.0,t3,1.0
michaelis_menten,9,3,16,0.9833724401988576,0.0,4.0,t3,1.0
michaelis_menten,9,3,17,0.9864463051758036,0.0,4.0,t3,1.0
michaelis_menten,9,3,18,0.9823001123187646,0.0159018278285138,4.0,t3,2.0
michaelis_menten,9,3,19,0.987998771571432,0.0,4.0,t3,2.0
michaelis_menten,9,5,0,0.9818442719776797,0.0,4.0,t3,2.0
michaelis_menten,9,5,1,0.9606436668041362,0.0,4.0,t3,2.0
michaelis_menten,9,5,2,0.9641503486591928,0.0,4.0,t3,1.0
michaelis_menten,9,5,3,0.9731959829899288,0.0,4.0,t3,2.0
michaelis_menten,9,5,4,0.9601222874325136,0.009615010650073,4.0,t3,2.0
michaelis_menten,9,5,5,0.9809554175749138,0.0,4.0,t3,2.0
michaelis_menten,9,5,6,0.9736112035802882,0.0011429709945909,4.0,t3,1.0
michaelis_menten,9,5,7,0.9591793460511668,0.0,4.0,t3,1.0
michaelis_menten,9,5,8,0.9664638374960002,0.0,4.0,t3,2.0
michaelis_menten,9,5,9,0.9700369522432548,0.0,4.0,t3,2.0
michaelis_menten,9,5,10,0.9548846436940932,0.0,4.0,t3,2.0
michaelis_menten,9,5,11,0.987745744370522,0.0,4.0,t3,2.0
michaelis_menten,9,5,12,0.9756719495171784,0.0,4.0,t3,2.0
michaelis_menten,9,5,13,0.9454255325446462,0.0,4.0,t3,1.5
michaelis_menten,9,5,14,0.9753420823816104,0.0,4.0,t3,2.0
michaelis_menten,9,5,15,0.9610516096757448,0.0,4.0,t3,2.0
michaelis_menten,9,5,16,0.972879907999913,0.0,4.0,t3,2.0
michaelis_menten,9,5,17,0.9621870294292358,0.0,4.0,t3,2.0
michaelis_menten,9,5,18,0.9623935611127956,0.0,4.0,t3,2.0
michaelis_menten,9,5,19,0.967110728598402,0.0548317395463877,4.0,t3,1.0
michaelis_menten,9,9,0,0.9025538954414242,0.1029494487033041,4.0,t3,2.0
michaelis_menten,9,9,1,0.8167635612795339,0.0,4.0,t3,2.0
michaelis_menten,9,9,2,0.9464238621376524,0.0122199646046984,4.0,t3,2.0
michaelis_menten,9,9,3,0.8653563622681432,0.0561582559905401,4.0,t3,2.0
michaelis_menten,9,9,4,0.8723199310131309,0.1762158914531303,4.0,t3,2.0
michaelis_menten,9,9,5,0.9003166981018498,0.0595174289987521,4.0,t3,2.0
michaelis_menten,9,9,6,0.9267089157626612,0.0808152413750035,4.0,t3,2.0
michaelis_menten,9,9,7,0.8719774867471854,0.0,4.0,t3,2.0
michaelis_menten,9,9,8,0.9007202159779564,0.0,4.0,t3,2.0
michaelis_menten,9,9,9,0.901896080894446,0.0,4.0,t3,2.0
michaelis_menten,9,9,10,0.8291265635735638,0.0285950479495413,4.0,t3,2.0
michaelis_menten,9,9,11,0.8446102094405079,0.0802916538229306,4.0,t3,2.0
michaelis_menten,9,9,12,0.7857720016467917,0.0626312143022972,4.0,t3,2.0
michaelis_menten,9,9,13,0.8281203315518906,0.3678152210162951,4.0,t3,2.0
michaelis_menten,9,9,14,0.9423066833441897,0.0169879226257366,4.0,t3,2.0
michaelis_menten,9,9,15,0.830271206715046,0.3370395719761656,4.0,t3,2.5
michaelis_menten,9,9,16,0.8401458980122007,0.0636547251071698,4.0,t3,2.0
michaelis_menten,9,9,17,0.7877187853713736,0.2122789209723782,4.0,t3,2.0
michaelis_menten,9,9,18,0.8653327496574156,0.1764473677890337,4.0,t3,2.0
michaelis_menten,9,9,19,0.9290598811159524,0.0,4.0,t3,2.0
michaelis_menten,20,3,0,0.9772492738837584,0.0,4.0,t3,1.0
michaelis_menten,20,3,1,0.9841644468462322,0.0,4.0,t3,1.0
michaelis_menten,20,3,2,0.9864113934396336,0.0,4.0,t3,1.0
michaelis_menten,20,3,3,0.9743868535339774,0.0,4.0,t3,1.0
michaelis_menten,20,3,4,0.982113935663945,0.0,4.0,t3,1.0
michaelis_menten,20,3,5,0.9667632149174264,0.0,4.0,t3,1.5
michaelis_menten,20,3,6,0.9858207589226464,0.0,4.0,t3,1.0
michaelis_menten,20,3,7,0.9810046266571892,0.0,4.0,t3,1.0
michaelis_menten,20,3,8,0.9832760825367912,0.0,4.0,t3,2.0
michaelis_menten,20,3,9,0.9826757770659456,0.0,4.0,t3,1.0
